-9.900000000000000466e-02,4.010000000000000231e-01,2.000000000000000042e-03
-9.900000000000000466e-02,4.010000000000000231e-01,8.000000000000000167e-03
-9.900000000000000466e-02,4.010000000000000231e-01,-6.000000000000000125e-03
-9.800000000000000377e-02,4.010000000000000231e-01,1.600000000000000033e-02
-9.800000000000000377e-02,4.010000000000000231e-01,-2.000000000000000042e-02
-9.800000000000000377e-02,4.010000000000000231e-01,-1.400000000000000029e-02
-9.600000000000000200e-02,4.010000000000000231e-01,-6.000000000000000125e-03
-9.500000000000000111e-02,4.010000000000000231e-01,-1.400000000000000029e-02
-9.500000000000000111e-02,4.010000000000000231e-01,1.000000000000000021e-02
-9.500000000000000111e-02,4.010000000000000231e-01,3.000000000000000062e-03
-9.400000000000000022e-02,4.010000000000000231e-01,-2.199999999999999872e-02
-9.400000000000000022e-02,4.010000000000000231e-01,1.700000000000000122e-02
-9.299999999999999933e-02,4.010000000000000231e-01,2.500000000000000139e-02
-9.199999999999999845e-02,4.010000000000000231e-01,-2.999999999999999889e-02
-8.999999999999999667e-02,4.010000000000000231e-01,3.300000000000000155e-02
-8.899999999999999578e-02,4.010000000000000231e-01,-3.200000000000000067e-02
-8.899999999999999578e-02,4.010000000000000231e-01,-2.699999999999999969e-02
-8.799999999999999489e-02,4.010000000000000231e-01,2.800000000000000058e-02
-8.599999999999999312e-02,4.010000000000000231e-01,3.500000000000000333e-02
-8.300000000000000433e-02,4.010000000000000231e-01,4.100000000000000172e-02
-8.100000000000000255e-02,4.010000000000000231e-01,3.799999999999999906e-02
-7.799999999999999989e-02,4.010000000000000231e-01,4.299999999999999656e-02
-7.499999999999999722e-02,4.010000000000000231e-01,4.800000000000000100e-02
-7.299999999999999545e-02,4.010000000000000231e-01,4.599999999999999922e-02
-6.900000000000000577e-02,4.010000000000000231e-01,5.000000000000000278e-02
-6.099999999999999867e-02,4.010000000000000231e-01,5.600000000000000117e-02
-6.099999999999999867e-02,4.010000000000000231e-01,5.299999999999999850e-02
-5.199999999999999761e-02,4.010000000000000231e-01,5.800000000000000294e-02
-4.499999999999999833e-02,4.010000000000000231e-01,5.899999999999999689e-02
-4.200000000000000261e-02,4.010000000000000231e-01,6.199999999999999956e-02
-3.799999999999999906e-02,4.010000000000000231e-01,6.300000000000000044e-02
-3.699999999999999817e-02,4.010000000000000231e-01,6.099999999999999867e-02
-2.999999999999999889e-02,4.010000000000000231e-01,6.099999999999999867e-02
-2.900000000000000147e-02,4.010000000000000231e-01,6.300000000000000044e-02
-2.199999999999999872e-02,4.010000000000000231e-01,6.300000000000000044e-02
-2.100000000000000130e-02,4.010000000000000231e-01,6.099999999999999867e-02
-1.400000000000000029e-02,4.010000000000000231e-01,6.199999999999999956e-02
-1.200000000000000025e-02,4.010000000000000231e-01,5.999999999999999778e-02
-4.000000000000000083e-03,4.010000000000000231e-01,5.899999999999999689e-02
3.000000000000000062e-03,4.010000000000000231e-01,5.800000000000000294e-02
1.099999999999999936e-02,4.010000000000000231e-01,5.600000000000000117e-02
1.700000000000000122e-02,4.010000000000000231e-01,5.500000000000000028e-02
2.000000000000000042e-02,4.010000000000000231e-01,5.299999999999999850e-02
2.699999999999999969e-02,4.010000000000000231e-01,5.000000000000000278e-02
3.500000000000000333e-02,4.010000000000000231e-01,4.700000000000000011e-02
3.799999999999999906e-02,4.010000000000000231e-01,4.499999999999999833e-02
4.299999999999999656e-02,4.010000000000000231e-01,4.299999999999999656e-02
4.900000000000000189e-02,4.010000000000000231e-01,3.899999999999999994e-02
5.299999999999999850e-02,4.010000000000000231e-01,3.699999999999999817e-02
5.999999999999999778e-02,4.010000000000000231e-01,3.400000000000000244e-02
6.400000000000000133e-02,4.010000000000000231e-01,3.099999999999999978e-02
6.800000000000000488e-02,4.010000000000000231e-01,2.800000000000000058e-02
7.399999999999999634e-02,4.010000000000000231e-01,2.500000000000000139e-02
7.799999999999999989e-02,4.010000000000000231e-01,2.100000000000000130e-02
7.900000000000000078e-02,4.010000000000000231e-01,2.199999999999999872e-02
8.300000000000000433e-02,4.010000000000000231e-01,1.799999999999999864e-02
8.799999999999999489e-02,4.010000000000000231e-01,1.499999999999999944e-02
9.199999999999999845e-02,4.010000000000000231e-01,1.099999999999999936e-02
9.600000000000000200e-02,4.010000000000000231e-01,7.000000000000000146e-03
1.000000000000000056e-01,4.010000000000000231e-01,3.000000000000000062e-03
1.039999999999999952e-01,4.010000000000000231e-01,-1.000000000000000021e-03
1.069999999999999979e-01,4.010000000000000231e-01,-7.000000000000000146e-03
1.110000000000000014e-01,4.010000000000000231e-01,-1.600000000000000033e-02
1.110000000000000014e-01,4.010000000000000231e-01,-1.299999999999999940e-02
1.140000000000000041e-01,4.010000000000000231e-01,-1.499999999999999944e-02
1.160000000000000059e-01,4.010000000000000231e-01,-2.199999999999999872e-02
1.179999999999999938e-01,4.010000000000000231e-01,-2.900000000000000147e-02
1.209999999999999964e-01,4.010000000000000231e-01,-3.099999999999999978e-02
